timestamp,timestamp_unix,d_3-2,dt_3-2,d_3-4,dt_3-4,d_3-6,dt_3-6,d_4-3,dt_4-3
2023-04-07 19:58:15.492731,1680897495,266,196,165,156,151,130,0,0
2023-04-07 20:28:15.492731,1680899295,266,194,165,150,151,124,0,0
2023-04-07 20:58:15.492731,1680901095,266,193,165,147,151,113,0,0
2023-04-07 21:28:15.492731,1680902895,266,192,165,149,151,121,0,0
2023-04-07 21:58:15.492731,1680904695,266,188,165,149,151,127,0,0
2023-04-07 22:28:15.492731,1680906495,266,191,165,146,151,117,0,0
2023-04-07 22:58:15.492731,1680908295,266,191,165,140,151,110,0,0
2023-04-07 23:28:15.492731,1680910095,266,190,165,142,151,104,0,0
2023-04-07 23:58:15.492731,1680911895,266,183,165,134,151,109,0,0
2023-04-08 00:28:15.492731,1680913695,266,181,165,140,151,112,0,0
2023-04-08 00:58:15.492731,1680915495,266,186,165,140,151,108,0,0
2023-04-08 01:28:15.492731,1680917295,266,180,165,134,151,106,0,0
2023-04-08 01:58:15.492731,1680919095,266,172,165,136,151,105,0,0
2023-04-08 02:28:15.492731,1680920895,266,171,165,119,151,104,0,0
2023-04-08 02:58:15.492731,1680922695,266,178,165,139,151,105,0,0
2023-04-08 03:28:15.492731,1680924495,266,176,165,123,151,113,0,0
2023-04-08 03:58:15.492731,1680926295,266,179,165,128,151,119,0,0
2023-04-08 04:28:15.492731,1680928095,266,185,165,144,151,113,0,0
2023-04-08 04:58:15.492731,1680929895,266,186,165,136,151,117,0,0
2023-04-08 05:28:15.492731,1680931695,266,184,165,139,151,110,0,0
2023-04-08 05:58:15.492731,1680933495,266,192,165,146,151,118,0,0
2023-04-08 06:28:15.492731,1680935295,266,208,165,150,151,130,0,0
2023-04-08 06:58:15.492731,1680937095,266,210,165,160,151,132,0,0
2023-04-08 07:28:15.492731,1680938895,266,203,165,163,151,140,0,0
2023-04-08 07:58:15.492731,1680940695,266,204,165,169,151,142,0,0
2023-04-08 08:28:15.492731,1680942495,266,208,165,168,151,150,0,0
2023-04-08 08:58:15.492731,1680944295,266,214,165,167,151,143,0,0
2023-04-08 09:28:15.492731,1680946095,266,225,165,179,151,161,0,0
2023-04-08 09:58:15.492731,1680947895,266,226,165,183,151,148,0,0
2023-04-08 10:28:15.492731,1680949695,266,239,165,189,151,147,0,0
2023-04-08 10:58:15.492731,1680951495,266,237,165,190,151,151,0,0
2023-04-08 11:28:15.492731,1680953295,266,234,165,192,151,149,0,0
2023-04-08 11:58:15.492731,1680955095,266,231,165,182,151,140,0,0
2023-04-08 12:28:15.492731,1680956895,266,222,165,180,151,147,0,0
2023-04-08 12:58:15.492731,1680958695,266,235,165,188,151,140,0,0
2023-04-08 13:28:15.492731,1680960495,266,226,165,188,151,135,0,0
2023-04-08 13:58:15.492731,1680962295,266,223,165,181,151,151,0,0
2023-04-08 14:28:15.492731,1680964095,266,224,165,174,151,132,0,0
2023-04-08 14:58:15.492731,1680965895,266,232,165,183,151,146,0,0
2023-04-08 15:28:15.492731,1680967695,266,234,165,183,151,146,0,0
2023-04-08 15:58:15.492731,1680969495,266,232,165,178,151,134,0,0
